x,y,phi
5.210712586920295308e+01,9.258143278513180974e+01,1.854490222030499069e+02
5.180781051250250613e+01,9.256178797989633722e+01,1.843846911572909164e+02
5.150718500817052359e+01,9.254277237293820235e+01,1.844010616696375564e+02
5.120626229903913185e+01,9.252416385100499951e+01,1.844341963697492019e+02
5.090533355295873719e+01,9.250583723202161934e+01,1.844498049915578690e+02
5.060435012430896506e+01,9.248777514588860527e+01,1.844625590088976992e+02
5.030346341214674055e+01,9.247001484035540386e+01,1.844863673330218887e+02
5.000335480990607095e+01,9.245257928135913517e+01,1.835855904477089666e+02
4.970510291951617887e+01,9.243546086950472329e+01,1.836327379147331555e+02
4.940971704607098047e+01,9.241866543481714302e+01,1.836142748424082072e+02
4.911766949998511933e+01,9.240229242541612109e+01,1.837333074373218267e+02
4.882871552172691310e+01,9.238660649462531183e+01,1.835509472444808239e+02
4.854207545093781562e+01,9.237206524800288321e+01,1.834302556501431525e+02
4.825685698816496938e+01,9.235928137496533452e+01,1.832709881071264135e+02
4.797253682383121998e+01,9.234890784503046746e+01,1.829264822044972618e+02
4.768934149979010328e+01,9.234145727329156728e+01,1.823994890752274216e+02
4.740842447621871258e+01,9.233709868302311463e+01,1.818402334638970217e+02
4.713170664307807556e+01,9.233552515938238514e+01,1.813646851166933232e+02
4.686138878164184973e+01,9.233596721171845445e+01,1.798547252934994276e+02
4.659925751477897649e+01,9.233738056183446474e+01,1.801468957882827624e+02
4.634608136750964036e+01,9.233872906227132660e+01,1.801478319805328283e+02
4.610134295708810726e+01,9.233924211964053086e+01,1.805133555906701872e+02
4.586341450039220291e+01,9.233854875977161214e+01,1.805632463109000696e+02
4.562999125221573138e+01,9.233666762630512892e+01,1.809758201235782451e+02
4.539858766462150896e+01,9.233389299555733487e+01,1.813886789014324847e+02
4.516693167388537944e+01,9.233062740386962730e+01,1.817775594637583083e+02
4.493322576974238558e+01,9.232719735642874070e+01,1.821183701204859631e+02
4.469630061271121946e+01,9.232368852734802545e+01,1.824220599290432858e+02
4.445567284555819754e+01,9.231985665923093620e+01,1.827694922744834969e+02
4.421151148095531624e+01,9.231517226870498405e+01,1.821612359730363835e+02
4.396453802557113022e+01,9.230900750260902043e+01,1.825086338798280678e+02
4.371591209272829559e+01,9.230089132642281413e+01,1.829048274776532992e+02
4.346710642795336810e+01,9.229071229381449371e+01,1.833493304855527413e+02
4.321973445035797567e+01,9.227876539049682947e+01,1.833652867092005749e+02
4.297527110302544173e+01,9.226564347957400969e+01,1.838130499148719252e+02
4.273471419391039205e+01,9.225204766065638751e+01,1.835708805793819351e+02
4.249834094910355020e+01,9.223861813715751623e+01,1.836459536210400643e+02
4.226567539508036475e+01,9.222584829089655045e+01,1.832795827187489408e+02
4.203566411483559051e+01,9.221408197422914554e+01,1.831072770274142272e+02
4.180694456788414470e+01,9.220355377058281476e+01,1.826747109377655534e+02
4.157809671148875452e+01,9.219442747854444065e+01,1.823517208381521471e+02
4.134786116611654450e+01,9.218680785313408421e+01,1.818380347605345264e+02
4.111533253234615870e+01,9.218072321416087789e+01,1.812695394763084948e+02
4.088011419776998423e+01,9.217609900255453681e+01,1.813578699402548011e+02
4.064232523667852348e+01,9.217273923995777807e+01,1.812863841492878976e+02
4.040232958752814341e+01,9.217034325711195208e+01,1.805027227863345729e+02
4.016023218404333761e+01,9.216855481889737689e+01,1.805309071903221252e+02
3.991539031565805828e+01,9.216702682792089263e+01,1.804381415404398297e+02
3.966629103369422893e+01,9.216547444494511865e+01,1.803256605148336575e+02
3.941098398542278147e+01,9.216369289351666794e+01,1.803701808027114737e+02
3.914793099619556926e+01,9.216153794685138223e+01,1.804555115400192165e+02
3.887685682974298373e+01,9.215888369065532970e+01,1.805601924524569313e+02
3.859913748439435466e+01,9.215557980952604566e+01,1.799500459724470147e+02
3.831757630413180493e+01,9.215142957914682142e+01,1.802105676657699576e+02
3.803574928759664431e+01,9.214619844770557222e+01,1.807335622604827279e+02
3.775728139572535014e+01,9.213964897758090444e+01,1.812951872521516634e+02
3.748530205617358035e+01,9.213158373291878434e+01,1.818017180752464128e+02
3.722212306595843501e+01,9.212187475417590576e+01,1.824225283051171402e+02
3.696907802704765089e+01,9.211046693765737814e+01,1.830630726735914493e+02
3.672651436032387551e+01,9.209736090307748668e+01,1.837067012475287129e+02
3.649401478223197870e+01,9.208258953823846582e+01,1.844265616092685320e+02
3.627081595756646948e+01,9.206620547609516336e+01,1.852287150320584885e+02
3.605626521469533685e+01,9.204828103984318943e+01,1.852797851285968989e+02
3.585007135386772603e+01,9.202891259569543081e+01,1.859128421058775302e+02
3.565223907444712381e+01,9.200821941395621195e+01,1.865793287310360427e+02
3.546276484687999186e+01,9.198632917426070321e+01,1.873191598732242937e+02
3.528129959516047620e+01,9.196335130890327036e+01,1.880631541214067965e+02
3.510695064734360216e+01,9.193934377869204866e+01,1.886601852794377407e+02
3.493824435157750941e+01,9.191427978334759530e+01,1.890097395038729360e+02
3.477320811799762623e+01,9.188802163236707088e+01,1.894380229302500140e+02
3.460949694742485860e+01,9.186030824461255406e+01,1.898072379421921312e+02
3.444454619579025945e+01,9.183076464304029685e+01,1.902938593948354935e+02
3.427578082693992201e+01,9.179894234564646638e+01,1.908626056520413385e+02
3.410092628792966707e+01,9.176439367955174475e+01,1.912383342091623035e+02
3.391837184447872033e+01,9.172676534871821730e+01,1.916335339960831448e+02
3.372747692762145988e+01,9.168588032380300490e+01,1.921249462364144449e+02
3.352865682734232422e+01,9.164177088965843154e+01,1.926414265971907582e+02
3.332319742603245771e+01,9.159464681908987416e+01,1.930477950634391107e+02
3.311284183252054447e+01,9.154480816946687582e+01,1.934892413007883647e+02
3.289934069433112995e+01,9.149254269666819539e+01,1.938401337292739299e+02
3.268411867801808057e+01,9.143804280574894960e+01,1.942781406865870224e+02
3.246814342799493147e+01,9.138136813819603788e+01,1.946891121578210289e+02
3.225196398458759006e+01,9.132245339055202749e+01,1.951831514947452604e+02
3.203586370781684423e+01,9.126115743810802883e+01,1.957853775826713161e+02
3.182007699583675020e+01,9.119734689012335593e+01,1.964840045114793270e+02
3.160503977651367791e+01,9.113100455351899143e+01,1.973772199793832556e+02
3.139162273244694745e+01,9.106233818407466174e+01,1.981965257463319290e+02
3.118124922147470102e+01,9.099184463964647307e+01,1.990293131899051957e+02
3.097579839786916267e+01,9.092028572879310389e+01,1.998848693070133606e+02
3.077725017504722516e+01,9.084855438730400579e+01,2.006657281606680669e+02
3.058717861122687154e+01,9.077746728143387145e+01,2.015338204418019075e+02
3.040627880745287825e+01,9.070755422525220979e+01,2.020452775212024505e+02
3.023410773911213312e+01,9.063891615237861288e+01,2.025306963197071184e+02
3.006910116438668013e+01,9.057118424879786289e+01,2.028874853895721344e+02
2.990880986114554929e+01,9.050357056900084274e+01,2.032910987036198662e+02
2.975025770153580140e+01,9.043498469815207841e+01,2.036852954585565669e+02
2.959035674608687572e+01,9.036419858997274446e+01,2.040241136197903700e+02
2.942635233079568380e+01,9.029004854798637325e+01,2.043926362693536589e+02
2.925624914324548342e+01,9.021164550048614217e+01,2.047646444480443506e+02
2.907911257627091928e+01,9.012853589333644777e+01,2.051529816151831653e+02
2.889512886776466161e+01,9.004075189442833960e+01,2.055536262439955522e+02
2.870538366582489687e+01,8.994872629980304168e+01,2.059788802847168370e+02
2.851144302762659066e+01,8.985310792541969249e+01,2.063154927684592792e+02
2.831491541570114734e+01,8.975455886245268289e+01,2.067764529324028899e+02
2.811714118588556843e+01,8.965360407904040585e+01,2.072094874113302581e+02
2.791908965975109425e+01,8.955057657017108852e+01,2.075264510768501793e+02
2.772142175369865313e+01,8.944564612963161210e+01,2.078819383556308367e+02
2.752464949296151175e+01,8.933890571088029731e+01,2.083890238129351360e+02
2.732931242832593455e+01,8.923048011701092719e+01,2.091206505788717891e+02
2.713613148276952813e+01,8.912063447740359834e+01,2.098901943877166332e+02
2.694611249229317451e+01,8.900985852884851113e+01,2.105504478405435975e+02
2.676056540943995543e+01,8.889889497460029588e+01,2.112376569065888248e+02
2.658099702253657171e+01,8.878867677882496423e+01,2.120144833885256048e+02
2.640885816947648124e+01,8.868015886569811812e+01,2.128442932574501185e+02
2.624520898471573460e+01,8.857408599823169482e+01,2.135827053987157456e+02
2.609042847558592726e+01,8.847078512546259788e+01,2.143989461328531831e+02
2.594411115646485655e+01,8.837008084173776012e+01,2.151967576921089744e+02
2.580520400663794689e+01,8.827137412624441026e+01,2.160222352055347983e+02
2.567231149042036975e+01,8.817384001976665786e+01,2.168635739790953210e+02
2.554401937560077585e+01,8.807664535581912446e+01,2.177632340300989995e+02
2.541911574202503488e+01,8.797910374819055335e+01,2.186450914682525308e+02
2.529666641844540464e+01,8.788073176723878532e+01,2.195714040361786488e+02
2.517598017031946256e+01,8.778122300899921981e+01,2.204214491516896146e+02
2.505651794969717372e+01,8.768036981969679289e+01,2.207882151690396313e+02
2.493778045657057163e+01,8.757795356808914278e+01,2.211739699459266433e+02
2.481918576243191055e+01,8.747361523114926740e+01,2.217258483879639357e+02
2.469995911889833806e+01,8.736673252110068688e+01,2.221173897251164249e+02
2.457908408425018365e+01,8.725635683486527228e+01,2.224760421298538517e+02
2.445537269683045878e+01,8.714126866628407697e+01,2.228645931439222920e+02
2.432768965448228471e+01,8.702019087229423633e+01,2.232057694356351476e+02
2.419527556601134677e+01,8.689211428399629256e+01,2.236663352247503553e+02
2.405805184130031193e+01,8.675662636955809148e+01,2.242561953904951224e+02
2.391677313474201583e+01,8.661411370082831240e+01,2.251273193098818695e+02
2.377296539147457111e+01,8.646576809854316537e+01,2.259788628422488159e+02
2.362868969134920150e+01,8.631341883409395166e+01,2.268239372411092347e+02
2.348622904496100006e+01,8.615926401694801484e+01,2.276482105726194050e+02
2.334777665897338395e+01,8.600556116824674291e+01,2.285019309325803931e+02
2.321522791970955879e+01,8.585419836953579420e+01,2.293809360603794119e+02
2.308993495763423454e+01,8.570640371441655248e+01,2.302783739763923450e+02
2.297278777997768628e+01,8.556220904458318444e+01,2.312287384116579858e+02
2.286461468663904739e+01,8.541986758846081784e+01,2.321371977185752371e+02
2.276707307848504769e+01,8.527504794536226029e+01,2.330447655971263430e+02
2.268395024657509040e+01,8.511975663423106653e+01,2.339716728606479137e+02
2.262238739725025738e+01,8.494136183448588895e+01,2.349651928343107556e+02
2.259310441425456872e+01,8.472276612490551884e+01,2.358001483744148459e+02
2.260857543159534799e+01,8.444513850214630679e+01,2.366435951116410763e+02
2.267878154184672468e+01,8.409385415626013582e+01,2.374680552071199884e+02
2.280569464255191292e+01,8.366612230462962430e+01,2.381790379538495870e+02
2.297923121520480194e+01,8.317647849775055136e+01,2.389831705216977014e+02
2.317759498292286935e+01,8.265599900946979517e+01,2.528402312120084900e+02
2.337282540772974215e+01,8.214408293455693411e+01,2.534136825755747680e+02
2.353936777935850699e+01,8.167606513827131209e+01,2.541097064363794402e+02
2.366141734040891365e+01,8.127282718636789127e+01,2.549320175374494113e+02
2.373578533179514949e+01,8.093712949182194905e+01,2.556742649122623732e+02
2.376988315888301884e+01,8.065712388545370004e+01,2.563687495430677359e+02
2.377698248662311897e+01,8.041370539637418347e+01,2.568497281903314047e+02
2.377143773648489145e+01,8.018752010862817770e+01,2.572988306950235824e+02
2.376536095444594920e+01,7.996327794584901483e+01,2.577048145167229904e+02
2.376681080652711842e+01,7.973135558013959212e+01,2.581097346644186814e+02
2.377902459489350662e+01,7.948777960134977150e+01,2.584991583459652702e+02
2.380052821875185032e+01,7.923341829992739349e+01,2.588958215402672636e+02
2.382628644909367921e+01,7.897258782897344531e+01,2.594885699924583946e+02
2.384981360089986424e+01,7.871114749472042149e+01,2.598624975323735953e+02
2.386565015298253556e+01,7.845438453292072722e+01,2.604838562141812304e+02
2.387102463362610649e+01,7.820570268636537037e+01,2.611942431387055876e+02
2.386628621254347848e+01,7.796627055379525473e+01,2.619548011869954962e+02
2.385412785905187860e+01,7.773567531337701553e+01,2.628097313946821032e+02
2.383831135546194346e+01,7.751293541972304979e+01,2.635987199026173471e+02
2.382259903063466666e+01,7.729721548389544239e+01,2.643969113211397257e+02
2.381016224765587452e+01,7.708797058169128036e+01,2.652006172084443847e+02
2.380332194806353030e+01,7.688469993126503255e+01,2.659505869906497537e+02
2.380335652859479367e+01,7.668667644440921549e+01,2.664001124034361965e+02
2.381028792180713083e+01,7.649290671615453618e+01,2.667571635601791513e+02
2.382279687960779313e+01,7.630227921408862812e+01,2.671144642406691787e+02
2.383848442764931619e+01,7.611367882946663599e+01,2.682790073212943867e+02
2.385455207594567639e+01,7.592587691457028143e+01,2.686374103041176795e+02
2.386859067547088031e+01,7.573736263437555749e+01,2.689754266421008424e+02
2.387919243006922443e+01,7.554628260316206934e+01,2.692946755695106731e+02
2.388608227927854344e+01,7.535071538911725497e+01,2.697057831064407765e+02
2.388982296263159810e+01,7.514914442627815561e+01,2.697566041337857996e+02
2.389133960621784425e+01,7.494081621249009117e+01,2.697535756520728683e+02
2.389152254506608131e+01,7.472572994371188315e+01,2.697230656040138115e+02
2.389103154616284286e+01,7.450426590511136737e+01,2.697130740028856053e+02
2.389027977466655273e+01,7.427670029946136765e+01,2.697651470146331576e+02
2.388951735130433107e+01,7.404289362489255666e+01,2.697635101728055815e+02
2.388891807897940822e+01,7.380233970649283037e+01,2.697411422453157002e+02
2.388866891887422028e+01,7.355449172170278871e+01,2.697239584081129351e+02
2.388903659532539692e+01,7.329919191462147410e+01,2.698351693290654794e+02
2.389044738690963143e+01,7.303696273735234001e+01,2.699355324520993804e+02
2.389356132283223388e+01,7.276906033158678611e+01,2.702191725583998618e+02
2.389933846703571874e+01,7.249727544975293370e+01,2.704885205660233396e+02
2.390901202293413519e+01,7.222362651399522804e+01,2.708096851126198317e+02
2.392387423108075239e+01,7.195008482689547691e+01,2.710928298367159073e+02
2.394487034584006224e+01,7.167841251122527524e+01,2.714949686213127507e+02
2.397211269533655553e+01,7.141012870604824059e+01,2.719064421802294760e+02
2.400459198820350792e+01,7.114652821811634453e+01,2.726056762012090644e+02
2.404034594430314442e+01,7.088868877268933488e+01,2.740235065924891842e+02
2.407711369065375351e+01,7.063746177206824939e+01,2.748911636840396113e+02
2.411317343793205481e+01,7.039350487827272218e+01,2.758719742000707811e+02
2.414788959043600514e+01,7.015739617499517067e+01,2.768010607614206151e+02
2.418164885613823500e+01,6.992978820161813758e+01,2.751916933976788187e+02
2.421526070073453241e+01,6.971144635028323933e+01,2.760558409801149082e+02
2.424923538854697824e+01,6.950306159714671139e+01,2.769493970378517247e+02
2.428339481571700276e+01,6.930483904916670213e+01,2.780398324240586021e+02
2.431700459620649468e+01,6.911601845588856463e+01,2.779606823345740736e+02
2.434926246894507074e+01,6.893452921396814759e+01,2.779329652406377704e+02
2.437979190727241274e+01,6.875693114622715996e+01,2.780104445999116365e+02
2.440886107232091007e+01,6.857870013535600151e+01,2.780430757818328402e+02
2.443726928133900600e+01,6.839482079048666208e+01,2.780302724315033061e+02
2.446602797409194707e+01,6.820060269643754225e+01,2.780019967733758222e+02
2.449603477418682829e+01,6.799251384665311093e+01,2.779800849561114546e+02
2.452784657234024479e+01,6.776879574539944429e+01,2.780123506323711240e+02
2.456162649570993040e+01,6.752960350257095001e+01,2.780473875626721565e+02
2.459721471125976677e+01,6.727664039619170921e+01,2.780198134434859867e+02
2.463426292390152383e+01,6.701247741543576808e+01,2.780287419708250809e+02
2.467237283265819059e+01,6.673988897410953314e+01,2.780335606696990567e+02
2.471119161675465037e+01,6.646143958055469625e+01,2.781454475393358621e+02
2.475046519611456830e+01,6.617936084910047612e+01,2.781105099975990811e+02
2.479004774033398206e+01,6.589557877932719521e+01,2.777998759926746288e+02
2.482989990797836555e+01,6.561173882229481080e+01,2.778501064281649633e+02
2.487007077468288685e+01,6.532919836900956057e+01,2.778751385912382830e+02
2.491065861636145229e+01,6.504906017638576543e+01,2.779976672858119287e+02
2.495176672956066000e+01,6.477227906553690673e+01,2.783795498782488380e+02
2.499346520661742233e+01,6.449980538407167785e+01,2.787862394073851533e+02
2.503578905087552187e+01,6.423263051063335638e+01,2.791316303696821137e+02
2.507878636006285689e+01,6.397163144493814002e+01,2.795073657007430370e+02
2.512259560713281203e+01,6.371726469420986660e+01,2.798176590550924629e+02
2.516749879882247853e+01,6.346927571454435935e+01,2.802240125499673127e+02
2.521389085835756561e+01,6.322665297366595638e+01,2.806282379191566179e+02
2.526213470051457577e+01,6.298791118942231293e+01,2.810291560241138313e+02
2.531235149234359483e+01,6.275160032607395522e+01,2.814155594527306903e+02
2.536425137944832997e+01,6.251676255143230776e+01,2.817686654518912519e+02
2.541711017350831270e+01,6.228307446998564245e+01,2.818066462493858921e+02
2.546991914384447497e+01,6.205062539630105789e+01,2.823122314557913342e+02
2.552163705560339579e+01,6.181950451107487510e+01,2.826938407300132781e+02
2.557142485566664547e+01,6.158950358912824186e+01,2.826428132970181650e+02
2.561877977054047761e+01,6.136012524253622757e+01,2.823793996056349442e+02
2.566355892172389375e+01,6.113085772533418094e+01,2.822154885152825159e+02
2.570593034878045557e+01,6.090149175188184927e+01,2.824065747344663464e+02
2.574628873644435956e+01,6.067224980250227873e+01,2.805137433085927228e+02
2.578515392476189305e+01,6.044364776638660430e+01,2.801641327082105590e+02
2.582307057501881786e+01,6.021621049143618620e+01,2.797561908386267646e+02
2.586052588165274457e+01,5.999020326427305605e+01,2.792974044065994121e+02
2.589790499226503684e+01,5.976552701916995147e+01,2.791661456828179553e+02
2.593547855566770721e+01,5.954176666583764188e+01,2.792546831381606012e+02
2.597340028546186375e+01,5.931830683412721328e+01,2.797275037497822154e+02
2.601170104906048408e+01,5.909442604679628630e+01,2.797893519893099210e+02
2.605027635433709321e+01,5.886937314693612677e+01,2.801583243113815911e+02
2.608890208505869879e+01,5.864245884669939102e+01,2.805917613128366384e+02
2.612729456337464384e+01,5.841323271189303767e+01,2.810472963001255380e+02
2.616520339082909885e+01,5.818168801250237010e+01,2.813909879495128621e+02
2.620249538636345932e+01,5.794837814730506409e+01,2.814570740137764346e+02
2.623917453594215488e+01,5.771430023708996515e+01,2.803444381056856969e+02
2.627531600223253605e+01,5.748052226665721776e+01,2.800220733136554259e+02
2.631095548515341065e+01,5.724772259251091810e+01,2.803064463808394748e+02
2.634600503919087444e+01,5.701588657456591136e+01,2.798841236150980762e+02
2.638026164596367806e+01,5.678435685908330299e+01,2.794681109696833801e+02
2.641351394230590799e+01,5.655222580203132310e+01,2.788777578771677099e+02
2.644569111456971910e+01,5.631886348804051323e+01,2.784307212907602889e+02
2.647696968339917589e+01,5.608430212725883024e+01,2.782939956702777522e+02
2.650777679861719349e+01,5.584928139465986874e+01,2.778081835336341214e+02
2.653868647567400529e+01,5.561494848733688201e+01,2.781946027159751225e+02
2.657026133659795875e+01,5.538239056789936399e+01,2.781540314743018598e+02
2.660291357158589776e+01,5.515224374148712627e+01,2.786417360620220052e+02
2.663683603218974127e+01,5.492454099568602999e+01,2.790786742971408216e+02
2.667200360943648008e+01,5.469880473652145270e+01,2.795515499055813393e+02
2.670822394768400443e+01,5.447428800420799178e+01,2.799488684623486847e+02
2.674518179413104235e+01,5.425021829108013804e+01,2.800644920174100321e+02
2.678246069717594935e+01,5.402595884164529849e+01,2.799385190344881948e+02
2.681953292373540876e+01,5.380105406111866273e+01,2.797508696441126403e+02
2.685573036064443997e+01,5.357515073723463672e+01,2.799199331518730105e+02
2.689023066450503308e+01,5.334784904974117126e+01,2.793325034704491827e+02
2.692210123814830425e+01,5.311855573372935169e+01,2.789004770781972979e+02
2.695044896151413383e+01,5.288648583106188994e+01,2.784714389031360042e+02
2.697467523984814619e+01,5.265087352677130639e+01,2.780497511174081637e+02
2.699476001125891500e+01,5.241133093194474668e+01,2.778181654494346162e+02
2.701142521492488413e+01,5.216812875757275947e+01,2.779517631426008393e+02
2.702603936812270291e+01,5.192217750566102552e+01,2.765393483740313059e+02
2.704025875120346356e+01,5.167469918188488265e+01,2.763785315744329409e+02
2.705555729093221373e+01,5.142679482646302347e+01,2.766521813754671939e+02
2.707286688259097218e+01,5.117917782913184510e+01,2.769980944883303664e+02
2.709247177706028964e+01,5.093217375867729402e+01,2.772864352172520626e+02
2.711413419068816566e+01,5.068584483899670801e+01,2.778361628307709452e+02
2.713733258981677920e+01,5.044006873290702231e+01,2.780926290149392912e+02
2.716149441653313801e+01,5.019450123161470856e+01,2.779396064641621820e+02
2.718616835578415092e+01,4.994850913399386627e+01,2.779910205829370398e+02
2.721111843963760890e+01,4.970113479806066437e+01,2.779944929295778024e+02
2.723633444496269718e+01,4.945111624082502999e+01,2.775271790825703420e+02
2.726196219682444877e+01,4.919696021878755232e+01,2.775426833751496360e+02
2.728818970003415245e+01,4.893712279928935516e+01,2.774918953092687275e+02
2.731514743829303526e+01,4.867033901104360893e+01,2.774496249466260451e+02
2.734286127085537288e+01,4.839601624571402994e+01,2.774236508495764042e+02
2.737126861478651563e+01,4.811450107778919261e+01,2.769967675897000845e+02
2.740025121297985322e+01,4.782703191452689140e+01,2.770523267568648293e+02
2.742966683624293722e+01,4.753539503372518027e+01,2.770283711658704533e+02
2.745936525053969035e+01,4.724143997282653373e+01,2.770018680397439539e+02
2.748918829623798743e+01,4.694663995809961676e+01,2.764493296185041800e+02
2.751896382226154358e+01,4.665184863750086208e+01,2.764698251779729503e+02
2.754850268086914866e+01,4.635729809904989196e+01,2.765272902340776113e+02
2.757761983899943914e+01,4.606285075477251212e+01,2.765737724289941184e+02
2.760618406691508042e+01,4.576839375692443213e+01,2.766195748249818962e+02
2.763417724449309887e+01,4.547417403443407835e+01,2.766912797919327431e+02
2.766171697433412291e+01,4.518087546200909799e+01,2.758282773484605741e+02
2.768901162556698381e+01,4.488937835278581900e+01,2.758545017913886568e+02
2.771625820487577840e+01,4.460035533664141383e+01,2.759231561065939786e+02
2.774352997806942511e+01,4.431393938996326654e+01,2.759945860027467575e+02
2.777070514496645970e+01,4.402962802873704362e+01,2.759808095612082184e+02
2.779747839670038445e+01,4.374645691980676077e+01,2.759555434473580817e+02
2.782344570953084428e+01,4.346331289817101151e+01,2.758973348454425718e+02
2.784824420276835966e+01,4.317927450430664749e+01,2.759031383456548951e+02
2.787169134587914598e+01,4.289384888136983420e+01,2.758965594166199935e+02
2.789385928105188839e+01,4.260703729698852271e+01,2.759214542501393908e+02
2.791503429459569219e+01,4.231919202015303938e+01,2.754765244536138766e+02
2.793557647664147936e+01,4.203074765983399175e+01,2.754389262932585893e+02
2.795576434981897762e+01,4.174197935658204983e+01,2.754109388933966898e+02
2.797572879097227272e+01,4.145294116083971403e+01,2.753791430420842516e+02
2.799551544507491485e+01,4.116361331749403973e+01,2.753472666495953831e+02
2.801521973301733937e+01,4.087414059470375349e+01,2.754028632264834187e+02
2.803507618376296406e+01,4.058495781278656978e+01,2.749989549288123385e+02
2.805543106445050583e+01,4.029670484429297517e+01,2.750533522256479841e+02
2.807661889419259538e+01,4.000998754710813898e+01,2.750632865518242056e+02
2.809883293011756678e+01,3.972514480025463257e+01,2.751833851294574060e+02
2.812207031224200193e+01,3.944215946766223624e+01,2.751750269047488473e+02
2.814616922123742526e+01,3.916072888073078673e+01,2.752237593259061441e+02
2.817089600537328309e+01,3.888041963966239933e+01,2.752082382720229248e+02
2.819602751150775433e+01,3.860080896859825117e+01,2.752156224160340798e+02
2.822139485771553780e+01,3.832155964937614101e+01,2.752911922333401549e+02
2.824689677756791539e+01,3.804243932897548319e+01,2.752479837885722986e+02
2.827249232722015648e+01,3.776330016100264686e+01,2.752394714780962204e+02
2.829819310590318082e+01,3.748406294128085392e+01,2.752027973269676409e+02
2.832405846694667417e+01,3.720472385088713452e+01,2.752164665592661095e+02
2.835019023137392580e+01,3.692539707203569321e+01,2.751470183428858718e+02
2.837671798819941671e+01,3.664638674929086193e+01,2.752277753071445545e+02
2.840377789349521365e+01,3.636828204339768433e+01,2.752165321520371890e+02
2.843148239499548424e+01,3.609202952016522659e+01,2.756085273180455033e+02
2.845989788849919222e+01,3.581894081970051502e+01,2.759485992432289549e+02
2.848904324856005488e+01,3.555058325351303949e+01,2.763685660280978027e+02
2.851891880202051510e+01,3.528852370068970856e+01,2.766061093441926459e+02
2.854955643877053006e+01,3.503398207359957439e+01,2.769326146192501596e+02
2.858106663335119890e+01,3.478752387102863253e+01,2.771551587667899526e+02
2.861365224766956672e+01,3.454895144151016950e+01,2.777394461043247134e+02
2.864757082390013920e+01,3.431748756755628449e+01,2.784952802924041180e+02
2.868305272298144715e+01,3.409220434137642997e+01,2.792092919431408404e+02
2.872020671025099503e+01,3.387252110390892312e+01,2.800143398199943476e+02
2.875895606335841137e+01,3.365854734734623577e+01,2.807632350228685709e+02
2.879903988953265781e+01,3.345110572588207276e+01,2.814892375133007931e+02
2.884008819748664720e+01,3.325141100303379460e+01,2.822379474873666254e+02
2.888174562596761064e+01,3.306053793736300150e+01,2.830389200275382677e+02
2.892379254533467758e+01,3.287891938407378234e+01,2.837224421060715258e+02
2.896621184433126572e+01,3.270609587039604804e+01,2.844725432641379257e+02
2.900917645894646313e+01,3.254080897313534138e+01,2.852076595132401167e+02
2.905297235556015778e+01,3.238135272878174220e+01,2.859341179759127272e+02
2.909789913477605694e+01,3.222599242435929057e+01,2.866666833978855493e+02
2.914418809750706885e+01,3.207328088947026146e+01,2.873863776051741183e+02
2.919196565316322278e+01,3.192218113931313184e+01,2.881807284370395905e+02
2.924126314605859989e+01,3.177202152330381324e+01,2.889172366000298098e+02
2.929206538095489520e+01,3.162234342995709113e+01,2.893446435759876181e+02
2.934438579647095935e+01,3.147270051720490613e+01,2.897116427308474158e+02
2.939835239678027534e+01,3.132245463440233380e+01,2.900564847824439312e+02
2.945428075194885054e+01,3.117061667638809652e+01,2.903194206493977276e+02
2.951269945350254531e+01,3.101580409004610672e+01,2.907585370563663218e+02
2.957429919365399229e+01,3.085637777060531306e+01,2.911033659287510318e+02
2.963979809498420082e+01,3.069077298039725576e+01,2.914742994852405786e+02
2.970976290766232708e+01,3.051792246956328825e+01,2.918751497884325090e+02
2.978445406370132531e+01,3.033760436246305048e+01,2.923502605108193961e+02
2.986375995608722533e+01,3.015055436811265110e+01,2.928695951976615675e+02
2.994724114511845769e+01,2.995829864986736624e+01,2.934831333471133803e+02
3.003425189544149987e+01,2.976280316047751384e+01,2.941781914388656105e+02
3.012407957822370719e+01,2.956610102218455438e+01,2.947363547943942876e+02
3.021606051221250056e+01,2.937001259390582319e+01,2.954067314372158535e+02
3.030965625281304909e+01,2.917599068149707975e+01,2.960222141942604139e+02
3.040449538143833053e+01,2.898506023637284557e+01,2.965780684836028058e+02
3.050037796093788600e+01,2.879782972676656527e+01,2.973398756449266216e+02
3.059723139178557361e+01,2.861457637786027419e+01,2.981857185934186987e+02
3.069501400325482621e+01,2.843540800641295974e+01,2.990694357147921210e+02
3.079359085624775361e+01,2.826046413303186711e+01,2.998778591593861620e+02
3.089263630772597224e+01,2.809007209321696052e+01,3.007763620978637960e+02
3.099161873290819358e+01,2.792477381225792143e+01,3.016820507443601969e+02
3.108990152448885880e+01,2.776517686594537082e+01,3.025023216176425080e+02
3.118693179594049525e+01,2.761168672947217573e+01,3.033814457286487141e+02
3.128245072424428130e+01,2.746422593488830088e+01,3.038386429085633722e+02
3.137664651575460439e+01,2.732205978881394159e+01,3.041778971258403317e+02
3.147020374881374138e+01,2.718378538911008135e+01,3.045357359848694614e+02
3.156424963869575251e+01,2.704746444925381610e+01,3.048462501323245988e+02
3.166021815292439356e+01,2.691085129121414710e+01,3.052557629225983078e+02
3.175965234665478931e+01,2.677167686887259634e+01,3.056480625097190114e+02
3.186395788373445370e+01,2.662797335555819345e+01,3.060225660123687135e+02
3.197414551629486823e+01,2.647839643105724861e+01,3.063609481867755449e+02
